Rk;Player;Nation;Pos;Squad;Comp;AgeMP;Starts;Min;Goals;Shots;SoT
297;Ludovic Blas;FRA;MFFW;Nantes;Ligue 1;2522;18;1667;4;3.3;1.03
298;Janis Blaswich;GER;GK;RB Leipzig;Bundesliga;3113;13;1170;0;0;0
299;Miha Bla?i?;SVN;DF;Angers;Ligue 1;2917;17;1485;2;0.3;0.12
300;Joaqu�n Bl�zquez;ARG;GK;Brest;Ligue 1;221;1;90;0;0;0
301;Alexis Blin;FRA;MFDF;Lecce;Serie A;2620;13;1253;0;0.36;0.07
302;Daley Blind;NED;MFDF;Bayern Munich;Bundesliga;322;0;37;0;2.5;2.5
303;Myron Boadu;NED;FW;Monaco;Ligue 1;224;0;58;1;1.67;1.67
304;J�r�me Boateng;GER;DF;Lyon;Ligue 1;346;4;315;0;0;0
305;Kevin-Prince Boateng;GHA;MF;Hertha BSC;Bundesliga;359;1;133;0;0;0
306;Antonin Bobichon;FRA;MF;Angers;Ligue 1;273;0;18;0;5;5
307;Jean-Paul Bo�tius;NED;MF;Hertha BSC;Bundesliga;2814;8;750;0;0.6;0.36
308;Jeremie Boga;CIV;MFFW;Atalanta;Serie A;2612;3;393;1;1.82;0.45
309;Emil Bohinen;NOR;MF;Salernitana;Serie A;2310;4;338;0;0.53;0
310;Quentin Boisgard;FRA;MF;Lorient;Ligue 1;255;1;184;1;3;1.5
311;Willy Boly;CIV;DF;Nott'ham Forest;Premier League;328;8;592;0;0.15;0
312;Giacomo Bonaventura;ITA;MF;Fiorentina;Serie A;3318;16;1335;3;2.36;0.61
313;Federico Bonazzoli;ITA;FW;Salernitana;Serie A;2519;10;904;2;2.8;0.6
314;Warren Bondo;FRA;MF;Monza;Serie A;194;0;60;0;1.43;0
315;Theo Bongonda;COD;MF;C�diz;La Liga;2714;10;808;2;2.11;0.44
316;Kevin Bonifazi;ITA;DF;Bologna;Serie A;267;4;416;0;0.43;0
317;Leonardo Bonucci;ITA;DF;Juventus;Serie A;359;6;600;1;0.3;0.15
318;Neto Borges;BRA;DF;Clermont Foot;Ligue 1;2620;20;1711;2;0.84;0.16
319;Yvandro Borges Sanches;LUX;FWMF;M'Gladbach;Bundesliga;183;0;28;0;3.33;0
320;Sebastiaan Bornauw;BEL;DF;Wolfsburg;Bundesliga;2315;14;1137;0;0.16;0.08
321;Rafael Borr�;COL;FWMF;Eint Frankfurt;Bundesliga;2718;4;492;2;2;0.55
322;Erik Botheim;NOR;FW;Salernitana;Serie A;2315;3;335;1;1.08;0.27
323;Sven Botman;NED;DF;Newcastle Utd;Premier League;2320;19;1687;0;0.59;0.21
324;Kenji-Van Boto;MAD;DF;Auxerre;Ligue 1;261;1;90;0;1;0
325;Kouam� Botu�;BFA;FWMF;Ajaccio;Ligue 1;207;2;225;0;2.8;0
326;Badredine Bouanani;ALG;FWMF;Nice;Ligue 1;184;2;177;0;1.5;0.5
327;Hicham Boudaoui;ALG;MF;Nice;Ligue 1;2313;9;771;0;0.47;0.23
328;Franci Bouebari;FRA;DF;Strasbourg;Ligue 1;192;0;76;0;0;0
329;Sofiane Boufal;MAR;FWMF;Angers;Ligue 1;2913;9;834;4;2.26;0.97
330;Wassim Boullif;ESP;DFMF;Espanyol;La Liga;184;0;74;0;0;0
331;Yassine Bounou;MAR;GK;Sevilla;La Liga;3119;19;1665;0;0;0
332;Isma�lben Boura;FRA;DFFW;Lens;Ligue 1;229;0;93;0;2;1
333;Mehdi Bourabia;MAR;MF;Spezia;Serie A;3122;21;1666;0;0.76;0.11
334;Benjamin Bourigeaud;FRA;MFFW;Rennes;Ligue 1;2921;21;1699;3;1.69;0.37
335;Edoardo Bove;ITA;MF;Roma;Serie A;2010;1;179;0;2.5;0.5
336;Jarrod Bowen;ENG;FWMF;West Ham;Premier League;2622;22;1970;4;2.01;0.46
337;Lucas Boy�;ARG;FW;Elche;La Liga;2618;15;1217;1;2;0.59
338;Jayden Braaf;NED;MF;Hellas Verona;Serie A;201;1;72;0;1.25;0
339;Domagoj Bradari?;CRO;DF;Salernitana;Serie A;2316;10;995;0;0.36;0
340;Bilal Brahimi;ALG;FWMF;Nice;Ligue 1;2215;3;446;3;1.8;0.8
341;Martin Braithwaite;DEN;FWMF;Espanyol;La Liga;3115;15;1187;5;2.12;1.06
342;Juan Brand�riz;ESP;DF;Almer�a;La Liga;2311;7;716;1;0.25;0.13
343;Julian Brandt;GER;MFFW;Dortmund;Bundesliga;2620;17;1495;6;1.33;0.66
344;Darko Bra�anac;SRB;MF;Osasuna;La Liga;3118;6;746;1;0.72;0.36
345;Lilian Brassier;FRA;DF;Brest;Ligue 1;2320;19;1653;0;0.38;0.05
346;Claudio Bravo;CHI;GK;Betis;La Liga;393;3;270;0;0;0
347;Fabian Bredlow;GER;GK;Stuttgart;Bundesliga;271;1;90;0;0;0
348;James Bree;ENG;DF;Southampton;Premier League;252;2;169;0;0;0
349;Josip Brekalo;CRO;FW;Fiorentina;Serie A;241;0;19;0;5;0
350;Josip Brekalo;CRO;MFFW;Wolfsburg;Bundesliga;246;3;271;0;0.67;0.33
351;Gleison Bremer;BRA;DF;Juventus;Serie A;2518;18;1574;1;0.97;0.11
352;Armando Broja;ALB;FW;Chelsea;Premier League;2112;2;294;1;1.82;1.52
353;Dylan Bronn;TUN;DF;Salernitana;Serie A;2718;14;1248;0;0.5;0.07
354;John Brooks;USA;DF;Hoffenheim;Bundesliga;303;3;270;0;0.33;0
355;Moritz Broschinski;GER;FW;Bochum;Bundesliga;221;0;17;1;15;10
356;Marcelo Brozovi?;CRO;MF;Inter;Serie A;3011;7;641;2;1.55;0.56
357;C�dric Brunner;SUI;DF;Schalke 04;Bundesliga;2817;17;1426;0;0.38;0
358;Lewis Brunt;ENG;DF;Leicester City;Premier League;221;0;23;0;0;0
359;Jacob Bruun Larsen;DEN;FW;Hoffenheim;Bundesliga;2411;3;294;1;1.82;0.61
360;Andreas Bruus;DEN;DFFW;Troyes;Ligue 1;2416;11;1016;0;0.35;0.09
361;Bryan;ESP;MFFW;Tottenham;Premier League;224;2;148;0;1.25;0.63
362;Bryan;ESP;DFMF;Sevilla;La Liga;222;1;135;1;1.33;0.67
363;Joe Bryan;ENG;MFDF;Nice;Ligue 1;295;2;166;0;0.56;0
364;Lee Buchanan;ENG;DFFW;Werder Bremen;Bundesliga;2113;1;269;1;1.33;0.33
365;Ante Budimir;CRO;FW;Osasuna;La Liga;3116;11;867;2;2.92;0.73
366;Emi Buend�a;ARG;MFFW;Aston Villa;Premier League;2621;13;1220;3;2.21;0.44
367;Hugo Bueno;ESP;DF;Wolves;Premier League;2012;10;866;0;0.42;0.1
368;Santiago Bueno;URU;DF;Girona;La Liga;2420;20;1787;0;0.55;0.1
369;Adam Buksa;POL;FWMF;Lens;Ligue 1;264;0;63;0;0;0
370;Marius B�lter;GER;FWMF;Schalke 04;Bundesliga;2920;17;1490;3;1.99;0.42
371;Cristian Buonaiuto;ITA;MFFW;Cremonese;Serie A;3016;3;524;0;4.14;1.21
372;Facundo Buonanotte;ARG;MFFW;Brighton;Premier League;181;0;16;0;0;0
373;Alessandro Buongiorno;ITA;DF;Torino;Serie A;2318;16;1412;0;0.83;0
374;Delano Burgzorg;NED;FWMF;Mainz 05;Bundesliga;2410;0;211;0;1.74;0.87
375;Jonathan Burkardt;GER;MFFW;Mainz 05;Bundesliga;2211;7;533;1;3.39;1.02
376;Oliver Burke;SCO;FWMF;Werder Bremen;Bundesliga;2515;1;268;2;2.67;1.67
377;Dan Burn;ENG;DF;Newcastle Utd;Premier League;3022;21;1854;0;0.53;0.15
378;Maxime Busi;BEL;DF;Reims;Ligue 1;239;7;614;0;0.44;0
379;Sergio Busquets;ESP;MF;Barcelona;La Liga;3418;16;1302;0;0.28;0.07
380;Aur�lio Buta;POR;DF;Eint Frankfurt;Bundesliga;264;2;228;2;0.8;0.8
381;Marcin Bu?ka;POL;GK;Nice;Ligue 1;232;2;180;0;0;0
382;Jamie Bynoe-Gittens;ENG;FWMF;Dortmund;Bundesliga;189;2;285;3;4.38;2.5
383;Juan Cabal;COL;DF;Hellas Verona;Serie A;223;0;57;0;0;0
384;R�my Cabella;FRA;MFFW;Lille;Ligue 1;3216;13;1197;4;1.58;1.05
385;Jimmy Cabot;FRA;DFMF;Lens;Ligue 1;2811;5;511;0;0.88;0.18
386;Leandro Cabrera;URU;DF;Espanyol;La Liga;3119;19;1647;0;0.77;0.16
387;Liberato Cacace;NZL;DF;Empoli;Serie A;225;2;274;0;1.33;0
388;Anthony Caci;FRA;DF;Mainz 05;Bundesliga;2517;11;1059;1;0.51;0.17
389;Caf�;POR;MF;Nott'ham Forest;Premier League;291;0;7;0;0;0
390;Mois�s Caicedo;ECU;MF;Brighton;Premier League;2120;19;1729;1;0.73;0.26
391;Tom Cairney;SCO;MF;Fulham;Premier League;3222;1;471;0;2.12;0
392;Jens Cajuste;SWE;MF;Reims;Ligue 1;2316;8;858;1;1.37;0.32
393;Cala;ESP;DF;C�diz;La Liga;333;1;137;0;0.67;0
394;Davide Calabria;ITA;DF;Milan;Serie A;2614;13;1000;1;0.63;0.09
395;Mattia Caldara;ITA;DF;Spezia;Serie A;2814;10;969;0;0.74;0.19
396;Luca Caldirola;ITA;DF;Monza;Serie A;3217;15;1312;0;0.34;0.07
397;Fernando Calero;ESP;DFMF;Espanyol;La Liga;2717;14;1180;0;0.31;0.08
398;Duje ?aleta-Car;CRO;DF;Southampton;Premier League;2610;7;716;0;0.38;0.13
399;Duje ?aleta-Car;CRO;DF;Marseille;Ligue 1;261;0;8;0;0;0
400;Hakan �alhano�lu;TUR;MF;Inter;Serie A;2920;19;1527;2;1.65;0.41
401;Kerim Calhanoglu;GER;DF;Schalke 04;Bundesliga;203;0;63;0;1.43;0
402;Daniel Caligiuri;ITA;DFMF;Augsburg;Bundesliga;3511;2;259;1;1.72;0.69
403;Alexander Callens;PER;DF;Girona;La Liga;301;0;45;0;0;0
404;Dominic Calvert-Lewin;ENG;FW;Everton;Premier League;2511;9;731;1;1.98;0.49
405;Mahdi Camara;FRA;MF;Brest;Ligue 1;2417;14;1151;0;1.02;0.23
406;Mohamed Camara;GUI;MF;Roma;Serie A;259;5;377;0;0.95;0
407;Mohamed Camara;MLI;MF;Monaco;Ligue 1;2318;16;1383;0;1.04;0.32
408;Ousmane Camara;GUI;FWMF;Auxerre;Ligue 1;213;0;24;0;3.33;0
409;Ousmane Camara;FRA;DF;Angers;Ligue 1;193;2;200;0;0;0
410;Eduardo Camavinga;FRA;MFDF;Real Madrid;La Liga;2020;9;914;0;1.18;0.1
411;Nicol� Cambiaghi;ITA;FWMF;Empoli;Serie A;2216;3;520;2;2.93;1.03
412;Andrea Cambiaso;ITA;DF;Bologna;Serie A;2219;13;1150;0;0.55;0.08
413;Axel Camblan;FRA;FWMF;Brest;Ligue 1;197;0;68;0;1.25;1.25
414;Sergio Camello;ESP;FW;Rayo Vallecano;La Liga;2220;17;1431;5;2.58;0.75
415;Chem Campbell;WAL;FWMF;Wolves;Premier League;205;0;74;0;2.5;0
416;Emre Can;GER;MF;Dortmund;Bundesliga;2914;7;730;0;0.62;0
417;Sergio Canales;ESP;FWMF;Betis;La Liga;3118;16;1455;3;1.54;0.49
418;Matteo Cancellieri;ITA;FW;Lazio;Serie A;2114;1;208;0;1.74;0.43
419;Jo�o Cancelo;POR;DF;Manchester City;Premier League;2817;16;1274;2;1.2;0.21
420;Jo�o Cancelo;POR;DFFW;Bayern Munich;Bundesliga;282;2;136;0;0.67;0
421;Antonio Candreva;ITA;DFMF;Salernitana;Serie A;3520;18;1613;2;1.28;0.5
422;Thomas Cannon;IRL;FW;Everton;Premier League;202;0;25;0;3.33;3.33
423;Sergi Can�s;ESP;FWDF;Brentford;Premier League;265;0;77;0;1.11;0
424;Ander Capa;ESP;MFFW;Athletic Club;La Liga;312;0;8;0;0;0
425;Pierrick Capelle;FRA;MFDF;Angers;Ligue 1;3516;9;820;0;1.1;0.55
426;�tienne Capoue;FRA;MF;Villarreal;La Liga;3415;14;1174;0;1.08;0.38
427;Gianluca Caprari;ITA;MFFW;Monza;Serie A;2921;18;1327;4;2.24;0.54
428;Francesco Caputo;ITA;FW;Sampdoria;Serie A;3515;13;1094;1;1.56;0.41
429;Francesco Caputo;ITA;FWMF;Empoli;Serie A;357;7;587;1;2.46;0.77
430;Maxence Caqueret;FRA;MF;Lyon;Ligue 1;2220;17;1463;1;0.98;0.43
431;Andrea Carboni;ITA;DF;Monza;Serie A;224;1;167;0;0.53;0.53
432;Valentin Carboni;ITA;MFFW;Inter;Serie A;172;0;5;0;0;0
433;Isaac Carcelen;ESP;DF;C�diz;La Liga;2914;12;1057;0;0.34;0.09
434;Irvin Cardona;FRA;FWMF;Brest;Ligue 1;2510;1;233;0;1.54;0.77
435;Irvin Cardona;FRA;MF;Augsburg;Bundesliga;251;0;53;0;1.67;0
436;Igor Carioca;BRA;FW;Lorient;Ligue 1;261;0;11;0;0;0
437;Carlos;BRA;DF;Monza;Serie A;2420;20;1759;4;1.28;0.46
438;Diego Carlos;BRA;DF;Aston Villa;Premier League;292;2;179;0;2;0
439;Juan Carlos;ESP;GK;Girona;La Liga;3510;10;900;0;0;0
440;Jos� Carlos Lazo;ESP;MFFW;Almer�a;La Liga;261;0;20;0;10;5
441;Jos� Carlos Lazo;ESP;MFFW;Espanyol;La Liga;268;0;127;1;2.86;0.71
442;Carmona;ESP;MF;Elche;La Liga;213;3;261;1;1.38;1.03
443;Carmona;ESP;DF;Sevilla;La Liga;2110;5;527;2;0.85;0.34
444;Marco Carnesecchi;ITA;GK;Cremonese;Serie A;2212;12;1080;0;0;0
445;Yannick Carrasco;BEL;DFMF;Atl�tico Madrid;La Liga;2918;10;969;1;2.59;0.83
446;Dani Carvajal;ESP;DF;Real Madrid;La Liga;3115;12;1076;0;0.5;0
447;Fabio Carvalho;POR;MFFW;Liverpool;Premier League;2011;4;337;2;2.97;1.08
448;Matis Carvalho;POR;GK;Montpellier;Ligue 1;232;1;136;0;0;0
449;William Carvalho;POR;MF;Betis;La Liga;3018;17;1346;2;0.93;0.33
450;Nicol� Casale;ITA;DF;Lazio;Serie A;2415;15;1315;1;0.48;0.14
451;Casemiro;BRA;MF;Manchester Utd;Premier League;3017;13;1230;2;1.24;0.36
452;Casemiro;BRA;MF;Real Madrid;La Liga;301;0;8;0;0;0
453;Matty Cash;POL;DF;Aston Villa;Premier League;2517;13;1185;0;0.53;0.08
454;Timothy Castagne;BEL;DF;Leicester City;Premier League;2721;20;1821;1;0.54;0.15
455;Michele Castagnetti;ITA;MF;Cremonese;Serie A;3314;7;683;0;0.79;0.13
456;Koen Casteels;BEL;GK;Wolfsburg;Bundesliga;3020;20;1800;0;0;0
457;Valent�n Castellanos;ARG;FW;Girona;La Liga;2420;19;1508;4;2.62;0.71
458;Jean-Charles Castelletto;CMR;DF;Nantes;Ligue 1;2819;17;1469;0;0.37;0.12
459;Samu Castillejo;ESP;FW;Valencia;La Liga;2816;13;960;3;2.71;0.75
460;Jonny Castro;ESP;DF;Wolves;Premier League;2815;11;1020;0;0.71;0.09
461;Gaetano Castrovilli;ITA;MF;Fiorentina;Serie A;253;0;56;0;3.33;0
462;Danilo Cataldi;ITA;MF;Lazio;Serie A;2820;19;1396;0;0.39;0.06
463;Catena;ESP;DF;Rayo Vallecano;La Liga;2819;19;1710;1;0.26;0.16
464;Yoann Cathline;FRA;FWMF;Lorient;Ligue 1;2010;5;547;1;2.79;1.15
465;Maximiliano Caufriez;BEL;DF;Clermont Foot;Ligue 1;2516;16;1385;0;0.39;0.13
466;Edinson Cavani;URU;FW;Valencia;La Liga;3514;14;945;5;2.19;0.67
467;Dani Ceballos;ESP;MF;Real Madrid;La Liga;2613;7;566;0;0.95;0.32
468;Federico Ceccherini;ITA;DF;Hellas Verona;Serie A;3015;14;1033;1;0.43;0.09
469;Assan Ceesay;GAM;FW;Lecce;Serie A;2818;10;929;3;2.33;0.39
470;Emil Ceide;NOR;FW;Sassuolo;Serie A;2112;3;312;0;0.57;0
471;Zeki �elik;TUR;DF;Roma;Serie A;2515;10;992;0;0.36;0.09
472;Fabien Centonze;FRA;DF;Nantes;Ligue 1;2710;8;737;0;0.61;0
473;Franco Cervi;ARG;MF;Celta Vigo;La Liga;2819;16;1315;0;1.16;0.27
474;Julio C�sar Enciso;PAR;FWMF;Brighton;Premier League;195;0;131;0;5.33;4
475;Leonardo C�sar Jardim;BRA;GK;Lille;Ligue 1;276;6;540;0;0;0
476;Julian Chabot;GER;DF;K�ln;Bundesliga;256;6;486;0;0.74;0
477;Florian Chabrolle;FRA;MF;Ajaccio;Ligue 1;246;3;321;0;0.56;0.28
478;El Chadaille Bitshiabu;FRA;DF;Paris S-G;Ligue 1;175;2;213;0;0;0
479;Fares Cha�bi;FRA;FWMF;Toulouse;Ligue 1;2020;15;1366;4;1.91;0.66
480;Nathaniel Chalobah;ENG;MF;Fulham;Premier League;284;1;12;0;10;10
481;Trevoh Chalobah;ENG;DF;Chelsea;Premier League;2312;11;971;0;0.46;0.09
482;Calum Chambers;ENG;DFMF;Aston Villa;Premier League;284;1;110;0;0.83;0
483;Timothy Chandler;USA;DF;Eint Frankfurt;Bundesliga;324;0;79;0;0;0
484;Ga�tan Charbonnier;FRA;FWMF;Auxerre;Ligue 1;346;3;254;1;2.5;0.36
485;Brendan Chardonnet;FRA;DF;Brest;Ligue 1;2818;17;1575;0;0.46;0.06
486;Xavier Chavalerin;FRA;MF;Troyes;Ligue 1;3120;14;1353;2;1.07;0.53
487;Pep Chavarr�a;ESP;FWDF;Rayo Vallecano;La Liga;247;0;95;0;0;0
488;Rayan Cherki;FRA;MFFW;Lyon;Ligue 1;1919;7;695;2;3.9;1.3
489;Ilyes Cheti;ALG;DF;Angers;Ligue 1;284;1;156;0;0;0
490;Lucas Chevalier;FRA;GK;Lille;Ligue 1;2116;16;1440;0;0;0
491;Fabio Chiarodia;ITA;DF;Werder Bremen;Bundesliga;171;0;3;0;0;0
492;Federico Chiesa;ITA;DFFW;Juventus;Serie A;257;1;241;0;1.85;0
493;Ben Chilwell;ENG;DFMF;Chelsea;Premier League;2611;4;450;1;0.6;0.2
494;Vlad Chiriche?;ROU;DF;Cremonese;Serie A;338;8;595;0;0;0
495;Pedro Chirivella;ESP;MF;Nantes;Ligue 1;2519;19;1592;0;0.79;0.28
496;Joris Chotard;FRA;MF;Montpellier;Ligue 1;2119;14;1281;0;0.28;0
497;Andreas Christensen;DEN;DF;Barcelona;La Liga;2610;9;723;0;0.38;0.25
498;Oliver Christensen;DEN;GK;Hertha BSC;Bundesliga;2319;19;1710;0;0;0
499;Ryan Christie;SCO;MFFW;Bournemouth;Premier League;2719;12;1036;1;1.48;0.43
500;Carney Chukwuemeka;ENG;MFFW;Chelsea;Premier League;198;1;202;0;1.82;0.45
501;Samuel Chukwueze;NGA;FWMF;Villarreal;La Liga;2319;11;1008;1;2.14;0.54
502;Darko Churlinov;MKD;FW;Stuttgart;Bundesliga;221;0;27;0;0;0
503;V�ctor Chust;ESP;DF;C�diz;La Liga;2211;9;851;1;0.11;0.11
504;Tolga Ci�erci;TUR;MF;Hertha BSC;Bundesliga;301;0;45;0;2;2
505;Yanis Cimignani;FRA;MFDF;Ajaccio;Ligue 1;218;3;279;0;1.94;0.65
506;Daniel Ciofani;ITA;FW;Cremonese;Serie A;3718;5;464;3;2.69;1.15
507;Tio Cipot;SVN;DFFW;Spezia;Serie A;193;0;51;0;1.67;1.67
508;Path� Ciss;SEN;MFDF;Rayo Vallecano;La Liga;2818;9;919;1;1.57;0.39
509;Souleymane Ciss�;FRA;DF;Clermont Foot;Ligue 1;202;0;36;0;2.5;0
510;Patrick Ciurria;ITA;DFMF;Monza;Serie A;2819;14;1245;3;1.67;0.58
511;Bobby Clark;ENG;MF;Liverpool;Premier League;181;0;8;0;0;0
512;Alexis Claude-Maurice;FRA;FW;Nice;Ligue 1;242;1;64;0;2.86;0
513;Alexis Claude-Maurice;FRA;MFFW;Lens;Ligue 1;2413;4;448;2;1.8;0.8
514;Jonathan Clauss;FRA;DF;Marseille;Ligue 1;3019;18;1432;1;1.76;0.44
515;Carlos Clerc;ESP;DFMF;Elche;La Liga;3015;14;1172;0;0.38;0.23
516;Nathaniel Clyne;ENG;DF;Crystal Palace;Premier League;3116;14;1206;0;0;0
517;Conor Coady;ENG;DF;Everton;Premier League;2919;19;1700;1;0.16;0.11
518;Marcus Coco;FRA;DFFW;Nantes;Ligue 1;2614;3;292;1;1.56;0.31
519;Alexandre Coeff;FRA;DF;Auxerre;Ligue 1;307;6;586;0;0.15;0
520;Jack Colback;ENG;MF;Nott'ham Forest;Premier League;338;1;281;0;0;0
521;S�amus Coleman;IRL;DF;Everton;Premier League;3413;10;857;0;0.32;0
522;David ?olina;CRO;DFMF;Augsburg;Bundesliga;223;0;66;1;1.43;1.43
523;�lex Collado;ESP;MF;Elche;La Liga;239;8;536;1;1.83;0.83
524;Diego Collado;ESP;FW;Villarreal;La Liga;222;0;6;0;0;0
525;Omar Colley;GAM;DF;Sampdoria;Serie A;3016;15;1384;1;0.39;0.26
526;Nathan Collins;IRL;DF;Wolves;Premier League;2117;17;1472;0;0.06;0
527;Lorenzo Colombo;ITA;FW;Lecce;Serie A;2020;12;987;4;2.55;0.82
528;Andrea Colpani;ITA;MF;Monza;Serie A;2315;4;481;2;2.26;0.57
529;Levi Colwill;ENG;DF;Brighton;Premier League;197;5;463;0;0.2;0
530;Kingsley Coman;FRA;FWMF;Bayern Munich;Bundesliga;2614;7;749;4;3.13;0.84
531;Eray C�mert;SUI;DF;Valencia;La Liga;2517;15;1337;1;0.54;0.34
532;Santi Comesa�a;ESP;MF;Rayo Vallecano;La Liga;2618;12;1116;1;0.97;0.16
533;Andrea Consigli;ITA;GK;Sassuolo;Serie A;3619;19;1710;0;0;0
534;Abdu Cont�;POR;DF;Troyes;Ligue 1;2412;9;826;1;0.22;0.11
535;Andrea Conti;ITA;DF;Sampdoria;Serie A;281;0;23;0;0;0
536;Lewis Cook;ENG;MF;Bournemouth;Premier League;2619;17;1486;0;0.3;0
537;Steve Cook;ENG;DF;Nott'ham Forest;Premier League;3112;11;957;0;0.28;0
538;Liam Cooper;SCO;DF;Leeds United;Premier League;3113;12;1106;1;0.73;0.16
539;Copete;ESP;DF;Mallorca;La Liga;2317;16;1285;0;0.28;0
540;Diego Coppola;ITA;DF;Hellas Verona;Serie A;198;7;619;0;0.43;0
541;Francis Coquelin;FRA;MF;Villarreal;La Liga;3115;8;713;1;0.76;0.13
542;S�bastien Corchia;FRA;DFMF;Nantes;Ligue 1;3218;3;525;0;0.34;0.17
543;Maxwel Cornet;CIV;FW;West Ham;Premier League;265;1;91;0;4;1
544;Jes�s Corona;MEX;FW;Sevilla;La Liga;301;1;62;0;0;0
545;�ngel Correa;ARG;MFFW;Atl�tico Madrid;La Liga;2719;8;821;5;3.19;1.21
546;Joaqu�n Correa;ARG;FW;Inter;Serie A;2817;4;436;3;1.88;1.04
547;Thierry Correia;POR;DF;Valencia;La Liga;2316;16;1382;0;0.26;0
548;Alessandro Cortinovis;ITA;MF;Hellas Verona;Serie A;221;0;6;0;0;0
549;Danny da Costa;GER;DF;Mainz 05;Bundesliga;2911;6;609;0;0.74;0
550;David Pereira da Costa;POR;MFFW;Lens;Ligue 1;2220;16;1231;1;1.75;0.51
551;Diego Costa;ESP;FW;Wolves;Premier League;3410;8;644;0;2.92;0.97
552;Jaume Costa;ESP;DF;Mallorca;La Liga;3417;17;1478;0;0.49;0.3
553;Logan Costa;CPV;DF;Toulouse;Ligue 1;211;0;45;0;0;0
554;Nuno da Costa;CPV;FWMF;Auxerre;Ligue 1;3219;12;1151;3;2.11;0.78
555;Samu Costa;POR;MF;Almer�a;La Liga;2217;12;1147;1;0.71;0.39
556;Beno�t Costil;FRA;GK;Auxerre;Ligue 1;3519;19;1710;0;0;0
557;Vladim�r Coufal;CZE;DF;West Ham;Premier League;3016;14;1291;0;0.35;0
558;Lassana Coulibaly;MLI;MF;Salernitana;Serie A;2619;19;1572;1;0.46;0.17
559;Tanguy Coulibaly;FRA;DFFW;Stuttgart;Bundesliga;212;0;35;0;0;0
560;Thibaut Courtois;BEL;GK;Real Madrid;La Liga;3015;15;1350;0;0;0
561;Mathieu Coutadeur;FRA;MF;Ajaccio;Ligue 1;3614;11;982;0;0.18;0
562;Philippe Coutinho;BRA;MFFW;Aston Villa;Premier League;3018;6;712;0;2.41;0.76
563;Yan Couto;BRA;DFMF;Girona;La Liga;2014;7;684;0;0.66;0
564;Conor Coventry;IRL;MFFW;West Ham;Premier League;221;0;1;0;0;0
565;Nicolas Cozza;FRA;DF;Montpellier;Ligue 1;2417;14;1277;2;0.49;0.28
566;Aaron Cresswell;ENG;DF;West Ham;Premier League;3318;17;1533;0;0.41;0.06
567;Bryan Cristante;ITA;MF;Roma;Serie A;2722;22;1839;1;0.88;0.15
568;Domen ?rnigoj;SVN;MFFW;Salernitana;Serie A;272;0;49;0;0;0
569;Juan Cruz Armada;ESP;DF;Osasuna;La Liga;3016;14;1263;0;0.07;0
570;Juan Cruz;ESP;FW;Betis;La Liga;225;1;174;1;2.63;1.05
571;Juan Cuadrado;COL;DFFW;Juventus;Serie A;3416;13;1059;0;1.53;0.42
572;Marc Cucurella;ESP;DF;Chelsea;Premier League;2420;17;1345;0;0.4;0
573;Jorge Cuenca;ESP;DF;Villarreal;La Liga;236;4;356;0;0.5;0
574;Braian Cufr�;ARG;DF;Mallorca;La Liga;265;2;220;0;1.25;0
575;Micka�l Cuisance;FRA;MF;Sampdoria;Serie A;231;1;45;0;0;0
576;Matheus Cunha;BRA;FW;Wolves;Premier League;235;3;250;0;2.14;0.71
577;Matheus Cunha;BRA;FWMF;Atl�tico Madrid;La Liga;2311;2;377;0;2.86;1.9
578;Curro;ESP;MF;Almer�a;La Liga;272;0;43;0;2;2
579;Marco D'Alessandro;ITA;DFFW;Monza;Serie A;318;3;290;0;1.25;0.31
580;Danilo D'Ambrosio;ITA;DF;Inter;Serie A;344;1;107;0;0;0
581;Luca D'Andrea;ITA;FW;Sassuolo;Serie A;185;5;316;0;2;0.86
582;Damien Da Silva;FRA;DF;Lyon;Ligue 1;347;3;338;0;0.53;0
583;Moanes Dabbur;ISR;FW;Hoffenheim;Bundesliga;3013;4;541;5;2.33;2
584;Colin Dagba;FRA;DF;Strasbourg;Ligue 1;2412;7;560;0;0.32;0
585;Finn Dahmen;GER;GK;Mainz 05;Bundesliga;245;5;450;0;0;0
586;Mahmoud Dahoud;GER;MF;Dortmund;Bundesliga;275;3;198;0;1.82;0
587;Patson Daka;ZAM;FW;Leicester City;Premier League;2417;9;706;3;2.44;1.41
588;Thijs Dallinga;NED;FW;Toulouse;Ligue 1;2221;15;1208;7;2.01;1.12
589;Diogo Dalot;POR;DF;Manchester Utd;Premier League;2315;14;1268;0;0.99;0.28
590;Muhammed Damar;GER;MF;Hoffenheim;Bundesliga;185;1;143;0;0.63;0
591;Mikkel Damsgaard;DEN;MFFW;Brentford;Premier League;2211;1;285;0;1.25;0.94
592;Flavius Daniliuc;AUT;DF;Salernitana;Serie A;2113;11;1031;0;0.43;0.26
593;Flavius Daniliuc;AUT;DF;Nice;Ligue 1;212;1;91;0;0;0
594;Danilo;BRA;MF;Nott'ham Forest;Premier League;212;1;91;0;1;0
595;Danilo;BRA;DF;Juventus;Serie A;3121;20;1813;2;0.75;0.1
596;Arnaut Danjuma;NED;FW;Tottenham;Premier League;261;0;12;0;0;0
597;Arnaut Danjuma;NED;FW;Villarreal;La Liga;2610;6;479;2;2.08;0.75
598;Kevin Danso;AUT;DF;Lens;Ligue 1;2422;22;1980;1;0.59;0.05
